author_id,author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count,communityId,betweenness
59442679200,Corrêa-Leite R.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Nursing (all),1,8961,0.0
59442943400,Martins-Jamarim M.F.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Nursing (all),1,8961,0.0
59443226100,Silva S.V.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry | Medicine and Health,Chemistry | Engineering | Biology | Medicine and Health,Food Science | Nutrition and Dietetics,1,7708,0.0
59444890900,Buriticá C.I.,Universidad Distrital Francisco José de Caldas,Bogota,Geosciences,Geosciences | Biology | Engineering,"Agronomy and Crop Science | Forestry | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,22111,0.0
59445801000,Almeida P.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences,Social Sciences (all),1,19728,0.0
59445840700,Cirilo D.M.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Biology | Engineering,"Agronomy and Crop Science | Forestry | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,22755,0.0
59445840800,Das Neves U.d.S.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Biology | Engineering,"Agronomy and Crop Science | Forestry | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,22755,0.0
59446066200,Martínez G.A.L.,Universidad Distrital Francisco José de Caldas,Bogota,Geosciences,Geosciences | Biology | Engineering,"Agronomy and Crop Science | Forestry | Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,22111,0.0
59448143300,Li L.F.R.d.S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Psychology (all),1,1689,0.0
59449206000,Balaguera M.,Universidad del Norte,Barranquilla,Chemistry,Chemistry | Engineering,Chemistry (all) | Polymers and Plastics,1,6614,0.0
59449243900,Barioni E.D.,Universidade Cruzeiro do Sul,Sao Paulo,Computer Science,Computer Science | Medicine and Health | Engineering,"Radiology, Nuclear Medicine and Imaging | Computer Vision and Pattern Recognition | Computer Graphics and Computer-Aided Design | Electrical and Electronic Engineering",1,7045,0.0
59449831600,Ortiz J.d.S.B.,Universidade Federal do Parana,Curitiba,Geosciences,Geosciences | Social Sciences,"Geography, Planning and Development | Urban Studies | Nature and Landscape Conservation | Earth and Planetary Sciences (miscellaneous)",1,22907,0.0
59450072000,dos Santos R.F.,Universidade Estadual de Campinas,Campinas,Physics,Physics,Astronomy and Astrophysics | Space and Planetary Science,1,2189,0.0
59450552100,Avalos C.F.P.,Universidade Estadual de Campinas,Campinas,Physics,Physics,Physics and Astronomy (all),1,8246,0.0
59451278700,Ribeiro A.J.C.,Universidade Estadual do Ceará,Fortaleza,Engineering,Engineering | Physics,"Electronic, Optical and Magnetic Materials | Instrumentation | Condensed Matter Physics | Surfaces, Coatings and Films | Metals and Alloys | Electrical and Electronic Engineering",1,17016,0.0
59451345300,Pedrosa Silva Clerici M.T.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology | Social Sciences,Chemistry (all) | Chemical Engineering (all) | Engineering (all) | Food Science | Microbiology | Health (social science) | Health Professions (miscellaneous) | Plant Science,2,415,6180.283428475807
59451602100,Ferrari Felisberto M.H.,Federal University of Viç.osa,Minas Gerais,Chemistry,Chemistry | Engineering,Chemistry (all) | Chemical Engineering (all) | Engineering (all),1,415,0.0
59451870400,Parada J.A.G.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,19741,0.0
59452135000,Nogueira J.,Universidade Estadual de Campinas,Campinas,Physics,Physics,"Atomic and Molecular Physics, and Optics",1,8764,0.0
59452170100,Togeiro M.C.,Universidade Estadual de Campinas,Campinas,Tie: Arts | Medicine and Health | Philosophy and Humanities | Social Sciences,Arts | Philosophy and Humanities | Social Sciences | Medicine and Health,Arts and Humanities (all) | Social Sciences (all) | Psychology (all),1,19743,0.0
59452390700,da Silva Cunha M.F.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language | Literature and Literary Theory,1,19744,0.0
59452825700,Fragelli Hulshof M.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Philosophy,1,19745,0.0
59454512000,da Cunha R.L.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology,Food Science | Analytical Chemistry,2,10326,6321.105251100302
59454527300,de Moraes Rocha G.J.,Laboratório Nacional de Biorrenováveis,Campinas,Undefined,Undefined,Multidisciplinary,1,23890,0.0
59454555000,Teixeira A.,Université Fédérale de Sergipe,Sao Cristovao,Geosciences,Geosciences | Computer Science,"Geography, Planning and Development | Computers in Earth Sciences",1,6425,0.0
59454575500,Pascoal A.C.R.F.,Universidade Federal Fluminense,Niteroi,Medicine and Health,Medicine and Health,Medicine (miscellaneous) | Nutrition and Dietetics | Oncology | Cancer Research,2,12437,351071.6670835374
59454606300,de Fátima Benato Fusco S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medical and Surgical Nursing | Advanced and Specialized Nursing | Nursing (all),2,8961,35542.0
59454618800,Gidrão G.d.M.S.,Universidade Tecnológica Federal do Paraná,Curitiba,Engineering,Engineering,Civil and Structural Engineering | Mechanical Engineering | Mechanics of Materials,1,12059,0.0
59454661500,Oliveira R.B.d.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Nephrology,1,19431,0.0
59454671600,dos Santos D.F.,Universidade Estadual de Maringá,Maringa,Tie: Chemistry | Geosciences | Medicine and Health,Chemistry | Geosciences | Medicine and Health,"Environmental Chemistry | Pollution | Health, Toxicology and Mutagenesis",1,24170,0.0
59454681100,Gioia Di Chiacchio N.,Hospital do Servidor Publico Estadual,Sao Paulo,Medicine and Health,Medicine and Health,Dermatology,1,3196,0.0
59454729800,de Toledo G.V.,Bar-Ilan University,Ramat Gan,Philosophy and Humanities,Philosophy and Humanities,Philosophy | Logic,1,7072,0.0
59454760100,Marinho M.G.S.M.d.C.,Universidade Federal do ABC,Santo Andre,Philosophy and Humanities,Philosophy and Humanities | Geosciences | Social Sciences,"Geography, Planning and Development | Cultural Studies | History | Social Sciences (miscellaneous)",1,10579,0.0
59454855600,Rocha de Albuquerque P.J.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Environmental Science (all) | Earth and Planetary Sciences (all),1,11019,0.0
59454890900,Campos B.H.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Geosciences,"Ecology, Evolution, Behavior and Systematics | Ecology | Nature and Landscape Conservation | Plant Science",5,23597,371417.06298292987
59454935800,Neto A.F.D.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Geosciences | Medicine and Health,Agronomy and Crop Science | Soil Science | Horticulture | Animal Science and Zoology | Veterinary (all),3,6614,0.25
59454950200,Camargo M.L.A.,Universidade de Mogi das Cruzes,Mogi das Cruzes,Medicine and Health,Medicine and Health | Engineering | Biology | Physics,Bioengineering | Biomedical Engineering | Physics and Astronomy (all) | Nursing (all),4,4099,53300.66666666667
59455126500,Silva F.D.C.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,24477,0.0
59455199200,Lima Muniz R.d.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology,1,15963,0.0
59455373900,Erni M.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Other/Unclassified,Chemistry (all) | Chemical Engineering (all) | Materials Science (all) | Media Technology | Industrial and Manufacturing Engineering,1,19763,0.0
59455417300,MacArringe L.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering,Instrumentation | Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous),1,12493,0.0
59455580700,Hespanhol M.C.,Universidade Federal de Vicosa,Vicosa,Chemistry,Chemistry | Physics | Biology | Engineering,"Analytical Chemistry | Spectroscopy | Food Science | Environmental Chemistry | Biochemistry | Atomic and Molecular Physics, and Optics | Instrumentation | Biotechnology",6,22640,25680.964084728446
59456067300,Valdivia J.,Universidad Autónoma de Chile,Temuco,Medicine and Health,Medicine and Health,Surgery | Otorhinolaryngology,1,3549,0.0
59456460100,da Paz M.M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",2,7708,0.0
59456812900,Sampaio C.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,10604,0.0
59456847300,Alves Senabio J.,Universidade Federal de Mato Grosso,Cuiaba,Undefined,Undefined,Multidisciplinary,1,5657,0.0
59456868200,Apablaza G.F.,Universidade Estadual do Oeste do Paraná,Cascavel,Social Sciences,Social Sciences | Undefined,Sociology and Political Science | Safety Research | Public Administration | Political Science and International Relations,1,19770,0.0
59457459600,Silva C.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Social Sciences,Language and Linguistics | Linguistics and Language | Education,2,1666,0.0
59458032200,Malekabadi A.D.,Universidade Estadual de Campinas,Campinas,Tie: Geosciences | Undefined,Geosciences | Undefined,Environmental Science (all) | Energy (all),1,5056,0.0
59458084600,Teixeira M.L.N.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,21649,0.0
59458131300,de Oliveira Filho V.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Parasitology | Medicine (miscellaneous) | Veterinary (miscellaneous),1,22755,0.0
59458536200,Rodrigues Pinto M.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics | Undefined | Chemistry,"Electronic, Optical and Magnetic Materials | Energy (all) | Physical and Theoretical Chemistry | Surfaces, Coatings and Films",1,3158,0.0
59458848400,de Sousa Miranda M.V.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Undefined | Computer Science | Mathematics and Statistics | Engineering,Energy (all) | Environmental Science (all) | Computer Science Applications | Computers in Earth Sciences | Computational Mathematics | Computational Theory and Mathematics | Geotechnical Engineering and Engineering Geology,3,5056,28966.13732188298
59458960500,Colque K.A.I.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Human-Computer Interaction | Computer Networks and Communications | Computer Vision and Pattern Recognition | Software,1,3196,0.0
59459042400,dos Santos L.B.,City Hall of Conchal,Sao Paulo,Geosciences,Geosciences | Engineering | Social Sciences,"Waste Management and Disposal | Geography, Planning and Development | Transportation | Urban Studies",1,13676,0.0
59459521400,Costa N.C.V.,Universidade Estadual de Campinas,Campinas,Tie: Social Sciences | Undefined,Social Sciences | Undefined,Social Sciences (all) | Multidisciplinary,1,19784,0.0
59459937400,Motta I.P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Dermatology,1,3196,0.0
59460021000,Procópio H.B.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all) | Mechanics of Materials,1,7635,0.0
59460315900,Celeste R.K.,Universidade Federal do Rio Grande do Sul,Porto Alegre,Medicine and Health,Medicine and Health,Dentistry (all),1,24769,0.0
59460442500,Sica de Campos A.,Universidade Estadual de Campinas,Campinas,Tie: Social Sciences | Undefined,Social Sciences | Undefined,Social Sciences (all) | Multidisciplinary,1,1645,0.0
59460734700,Costa C.R.N.d.,Universidade Estadual de Campinas,Campinas,Tie: Social Sciences | Undefined,Social Sciences | Undefined,Social Sciences (all) | Multidisciplinary,1,19784,0.0
59461062700,Almeida R.F.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Geosciences,Agronomy and Crop Science | Agricultural and Biological Sciences (miscellaneous) | Soil Science | Plant Science,1,11067,0.0
59461701500,Boas D.M.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering,Food Science | Applied Microbiology and Biotechnology,2,2435,0.0
59461742700,Pandini E.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Other/Unclassified | Computer Science,Analysis | Numerical Analysis | Computational Mathematics | Applied Mathematics,1,9147,0.0
59462741000,Rodrigues Palma P.C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,21649,0.0
59463140800,de Farias J.C.,Universidade Estadual de Campinas,Campinas,Physics,Physics,"Atomic and Molecular Physics, and Optics",1,24667,0.0
59463513000,de Oliveira L.A.,Universidade Estadual de Campinas,Campinas,Physics,Physics,"Atomic and Molecular Physics, and Optics",2,24667,0.5
59464387000,Lawan I.,Heriot-Watt University,Edinburgh,Geosciences,Geosciences,Oceanography | Aquatic Science | Pollution,1,22640,0.0
59464727400,Setta A.V.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Public Health, Environmental and Occupational Health | Epidemiology",1,5256,0.0
59465255500,de Paiva P.H.A.A.,Universidade Federal de Minas Gerais,Belo Horizonte,Tie: Mathematics and Statistics | Social Sciences,Mathematics and Statistics | Social Sciences,Mathematics (miscellaneous) | Education,1,3355,0.0
59465601500,Baroni A.K.C.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Tie: Mathematics and Statistics | Social Sciences,Mathematics and Statistics | Social Sciences,Mathematics (miscellaneous) | Education,1,10226,0.0
59465691400,Grando C.d.M.,Sindicato dos Trabalhadores na Administração Pública e Autarquias no Município de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,"Public Health, Environmental and Occupational Health | Epidemiology",1,7703,0.0
59465791500,Ramirez A.F.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry,Materials Science (all) | Mechanics of Materials | Mechanical Engineering | Ceramics and Composites | Materials Science (miscellaneous) | Polymers and Plastics | Materials Chemistry,4,7630,401609.61827038566
59466738300,Silva B.S.,INCT-GP,null,Computer Science,Computer Science,Artificial Intelligence,1,18981,0.0
59466820900,Madeira C.S.P.,Instituto Nacional de Cancer,Rio de Janeiro,Medicine and Health,Medicine and Health,"Epidemiology | Public Health, Environmental and Occupational Health",1,5256,0.0
59467265400,Santana M.G.,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)",Aracaju,Mathematics and Statistics,Mathematics and Statistics,Mathematics (all),1,9147,0.0
59467618100,Aranas C.,University of New Brunswick,Fredericton,Tie: Mathematics and Statistics | Other/Unclassified,Other/Unclassified | Mathematics and Statistics,Analysis | Applied Mathematics,1,1881,0.0
59468070300,Martinez A.T.A.,Grupo CITA,Salvador,Medicine and Health,Medicine and Health,Rheumatology | Immunology and Allergy,1,1330,0.0
59468152900,Miguez Ferreira I.C.,Universidade Federal de São Paulo,Sao Paulo,Biology,Biology | Chemistry | Engineering,Biotechnology | Food Science,1,5256,0.0
59468334200,de Souza A.N.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",1,5943,0.0
59468380700,Peres A.C.G.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery | Otorhinolaryngology,1,3549,0.0
59468421300,Thimoteo da Cunha D.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering,Biotechnology | Food Science,1,5256,0.0
59468685200,Lima R.D.,Universidade Federal do Parana,Curitiba,Geosciences,Engineering | Geosciences | Biology,Environmental Engineering | Bioengineering | Waste Management and Disposal,1,5127,0.0
59469154900,Ferreira A.J.,Universidade Estadual de Campinas,Campinas,Undefined,Undefined,Multidisciplinary,1,3549,0.0
59469504500,Galindo Jaramillo J.F.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Software | Modeling and Simulation | Computer Science Applications,1,10487,0.0
59469539100,Fernandes P.D.,Universidade Federal do Parana,Curitiba,Geosciences,Engineering | Geosciences | Biology,Environmental Engineering | Bioengineering | Waste Management and Disposal,1,5127,0.0
59469908000,Pereira H.A.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Medicine and Health,Medicine and Health,Medicine (all),1,21649,0.0
59470187800,Vasconcelos F.D.,null,null,Geosciences,Geosciences | Engineering | Economics and Business,"Engineering (all) | Environmental Science (all) | Business, Management and Accounting (all) | Earth and Planetary Sciences (all)",1,22111,0.0
59470385700,Felix De Souza A.L.,Universidade Estadual de Campinas,Campinas,Computer Science,Engineering | Computer Science | Other/Unclassified | Geosciences,"Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electrical and Electronic Engineering | Media Technology | Control and Optimization | Artificial Intelligence | Computer Networks and Communications | Computer Science Applications",1,5541,0.0
59470518000,Silva Santos L.H.,Universidade Estadual de Campinas,Campinas,Computer Science,Engineering | Computer Science | Other/Unclassified | Geosciences,"Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electrical and Electronic Engineering | Media Technology | Control and Optimization | Artificial Intelligence | Computer Networks and Communications | Computer Science Applications",1,5541,0.0
59470580000,Silva L.H.S.,Universidade Federal do Reconcavo da Bahia,Cruz das Almas,Chemistry,Chemistry | Engineering,Chemical Engineering (all),1,22111,0.0
59470647200,Vilcahuaman P.M.,"Universidad Nacional de Ingenieria, Lima",Lima,Computer Science,Engineering | Computer Science | Other/Unclassified | Geosciences,"Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electrical and Electronic Engineering | Media Technology | Control and Optimization | Artificial Intelligence | Computer Networks and Communications | Computer Science Applications",1,10487,0.0
59470789100,Orellana-Iniguez J.P.,Universidade Estadual de Campinas,Campinas,Engineering,Computer Science | Engineering | Geosciences | Other/Unclassified,"Computer Networks and Communications | Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electrical and Electronic Engineering | Control and Optimization | Computer Science Applications | Safety, Risk, Reliability and Quality | Information Systems and Management | Media Technology | Artificial Intelligence",5,5541,2103832.0799301383
59470903300,Panocca H.V.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Other/Unclassified | Computer Science,"Energy Engineering and Power Technology | Renewable Energy, Sustainability and the Environment | Electrical and Electronic Engineering | Control and Optimization | Modeling and Simulation",3,5541,0.0
59470963400,Silva C.C.G.,Universidade Federal do Reconcavo da Bahia,Cruz das Almas,Chemistry,Chemistry | Engineering,Chemical Engineering (all),1,22111,0.0
59471538500,Santos A.A.S.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Computer Science | Undefined | Mathematics and Statistics | Chemistry,"Geotechnical Engineering and Engineering Geology | Energy Engineering and Power Technology | Geochemistry and Petrology | Computer Science Applications | Computers in Earth Sciences | Computational Mathematics | Computational Theory and Mathematics | Energy (all) | Geophysics | Geology | Renewable Energy, Sustainability and the Environment | Energy (miscellaneous) | Fuel Technology | Computer Science (all)",10,5056,235590.74888599472
59471617200,Peralta A.F.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Undefined,"Renewable Energy, Sustainability and the Environment | Energy Engineering and Power Technology | Energy (miscellaneous) | Geotechnical Engineering and Engineering Geology",1,5056,0.0
59472204700,Damião V.P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Anesthesiology and Pain Medicine,1,21649,0.0
59472742700,de Lima J.V.M.T.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health | Computer Science | Economics and Business | Social Sciences,Leadership and Management | Health Policy | Health Informatics | Health Information Management,1,5256,0.0
59473746800,Simões L.d.O.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health,Molecular Biology | Genetics | Genetics (clinical),1,4201,0.0
59473796700,Kassardjian D.C.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering,Agronomy and Crop Science | Agricultural and Biological Sciences (miscellaneous) | Food Science | Horticulture,1,23890,0.0
59473922500,Reinke R.K.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology,Ecology | Plant Science,1,23597,0.0
59474177800,de L. N. M. Melo M.,Universidade Federal de Itajubá,Itajuba,Physics,Engineering | Physics,Materials Science (all) | Condensed Matter Physics,1,7635,0.0
59474349000,Rubinho R.,Universidade de Santo Amaro,Sao Paulo,Medicine and Health,Medicine and Health,Dermatology,1,3196,0.0
59474400300,Roberto Gardel Kurka P.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics,Mechanical Engineering | Mechanics of Materials | Acoustics and Ultrasonics,1,19830,0.0
59474659500,Lemos R.D.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Ophthalmology,1,11850,0.0
59475086900,Fernandes von Huelsen L.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics,Mechanical Engineering | Mechanics of Materials | Acoustics and Ultrasonics,1,19830,0.0
59475099000,Li M.J.,Corning Incorporated,Corning,Physics,Physics | Computer Science | Engineering,"Atomic and Molecular Physics, and Optics | Computer Networks and Communications | Signal Processing",2,10692,0.0
59475774900,Vazquez V.,Instituto Superior Técnico,Lisbon,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all) | Mechanics of Materials,1,12059,0.0
59475916500,Cornelius C.,Universidade de Caxias do Sul,Caxias do Sul,Medicine and Health,Medicine and Health,"Surgery | Anatomy | Pathology and Forensic Medicine | Radiology, Nuclear Medicine and Imaging",1,3549,0.0
59476159900,Garcia M.S.C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Building and Construction | Materials Science (all) | Mechanics of Materials,1,12059,0.0
59476192500,Nascimento M.S.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering | Medicine and Health,Food Science | Microbiology | Microbiology (medical) | Virology,3,415,42477.77951541108
59477613800,de Lima J.I.,UNIVASF,Juazeiro,Physics,Physics | Engineering | Computer Science | Mathematics and Statistics,"Electronic, Optical and Magnetic Materials | Condensed Matter Physics | Computer Science Applications | Applied Mathematics | Electrical and Electronic Engineering",1,23239,0.0
59477775400,Blande V.S.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Physics | Computer Science | Medicine and Health | Biology,"Renewable Energy, Sustainability and the Environment | Energy Engineering and Power Technology | Electrical and Electronic Engineering | Nuclear Energy and Engineering | Artificial Intelligence | Computer Networks and Communications | Information Systems and Management | Biomedical Engineering | Health Informatics",2,7889,3243.4287362374494
59478047400,de Oliveira M.H.S.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering,Instrumentation | Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous),1,9661,0.0
59478099400,Castro M.E.d.,Universidade Federal de São Paulo,Sao Paulo,Undefined,Undefined,Multidisciplinary,1,24140,0.0
59478258500,Dalla Mora Esquerdo J.C.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering,Instrumentation | Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous),1,9661,0.0
59478833900,Sarabando H.F.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,Computer Science (all) | Electrical and Electronic Engineering,1,5541,0.0
59479334700,Rodrigues W.,Centro Universitário Campo Limpo Paulista,Campo Limpo Paulista,Mathematics and Statistics,Mathematics and Statistics | Economics and Business | Undefined | Other/Unclassified,"Management Science and Operations Research | Statistics, Probability and Uncertainty | Applied Mathematics | Control and Optimization",1,2350,0.0
59479336800,de Souza B.A.G.T.,Universidade Federal de Santa Catarina,Florianopolis,Biology,Biology | Chemistry,"Ecology, Evolution, Behavior and Systematics | Biochemistry | Animal Science and Zoology | Molecular Biology | Genetics | Plant Science | Cell Biology",1,9016,0.0
59479688300,Dos Santos Lopes J.,Universidade Federal de Uberlândia,Uberlandia,Engineering,Engineering,Automotive Engineering | Aerospace Engineering | Mechanical Engineering | Fluid Flow and Transfer Processes,1,10005,0.0
59480192400,Dutra M.F.S.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Biology,Biology,Microbiology | Molecular Biology,1,2786,0.0
59480268400,Almeida E.M.,Universidade Federal do Espírito Santo,Vitoria,Chemistry,Engineering | Chemistry | Physics,"Condensed Matter Physics | Mechanics of Materials | Surfaces and Interfaces | Surfaces, Coatings and Films | Materials Chemistry",1,7630,0.0
59481872600,Costa M.L.,Universidade Estadual de Goias,Anapolis,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Ecology | Plant Science",1,23597,0.0
59482095700,de Carvalho F.M.,Universidade Federal de Lavras,Lavras,Tie: Chemistry | Physics,Physics | Chemistry,Condensed Matter Physics | Physical and Theoretical Chemistry,1,2981,0.0
59482846100,da Silva J.R.S.,Universidade Estadual de Maringá,Maringa,Social Sciences,Social Sciences,Education | Social Sciences (miscellaneous),1,5617,0.0
59482901800,Junior A.D.S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Sensory Systems | Neurology | Neurology (clinical) | Geriatrics and Gerontology | Cognitive Neuroscience,1,1635,0.0
59483092500,Lopes F.D.F.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Sensory Systems | Neurology | Neurology (clinical) | Geriatrics and Gerontology | Cognitive Neuroscience,1,1635,0.0
59484120900,Santiago L.O.,Universidad El Bosque,Bogota,Medicine and Health,Medicine and Health,Obstetrics and Gynecology,1,4804,0.0
59484137600,De Lima Coelho A.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Social Sciences,"Oceanography | Environmental Engineering | Engineering (miscellaneous) | Ocean Engineering | Engineering (all) | Management, Monitoring, Policy and Law",1,19556,0.0
59484669300,dos Santos Rosa T.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Nursing (all) | Medicine (all),1,8961,0.0
59485415500,Pires de Matos Vitral J.M.,Universidade Federal de Juiz de Fora,Juiz de Fora,Chemistry,Chemistry | Physics,Analytical Chemistry | Spectroscopy,1,22640,0.0
59485450700,De Melo D.V.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Philosophy | History and Philosophy of Science,1,19856,0.0
59485599500,Amancio T.S.,Universidade Estadual de Campinas,Campinas,Physics,Physics,Nuclear and High Energy Physics,1,5577,0.0
59485914900,Vilhas J.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences,Gender Studies,1,19858,0.0
59486370200,Maria Ferrareso Lona L.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Physical and Theoretical Chemistry | Polymers and Plastics | Organic Chemistry | Materials Chemistry,1,24667,0.0
59486795000,Ribeiro de Carvalho G.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Physical and Theoretical Chemistry | Polymers and Plastics | Organic Chemistry | Materials Chemistry,1,24667,0.0
59486858000,Rafael Nogueira Da Silva C.,Universidade Federal do Triangulo Mineiro,Uberaba,Engineering,Engineering | Computer Science,Control and Systems Engineering | Electrical and Electronic Engineering | Computer Networks and Communications,2,6614,8885.5
59486991700,Braun C.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering | Mathematics and Statistics,Computer Science Applications | Electrical and Electronic Engineering | Applied Mathematics | Computer Networks and Communications,2,22907,1053.64953574788
59487214400,de Paula e Silva N.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Mechanics of Materials | Mechanical Engineering,1,19863,0.0
59487306600,Monteiro A.,Dharma Sistemas,Sao Paulo,Engineering,Engineering | Arts,Architecture | Civil and Structural Engineering | Building and Construction,1,17258,0.0
59487431300,Olsson T.,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),Berlin,Physics,Physics | Chemistry,Nuclear and High Energy Physics | Physics and Astronomy (miscellaneous) | Surfaces and Interfaces,1,8078,0.0
