author_id:ID(Author),author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count:int,:LABEL
57221335781,Godói L.F.d.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Mathematics and Statistics,Automotive Engineering | Aerospace Engineering | Engineering (all) | Mechanical Engineering | Industrial and Manufacturing Engineering | Applied Mathematics,1,Author
57221337264,dos Reis R.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Immunology and Allergy | Ophthalmology,1,Author
57221338137,De Souza Lopes C.H.,Instituto Nacional de Telecomunicações,Santa Rita do Sapucai,Computer Science,Computer Science,Computer Networks and Communications,1,Author
57221340145,da Costa A.H.,Universidade Federal de São Carlos,Sao Carlos,Computer Science,Computer Science | Engineering,Information Systems | Engineering (miscellaneous) | Computational Mathematics | Artificial Intelligence,1,Author
57221340443,da Costa Cacossi T.,Universidade Estadual de Campinas,Campinas,Biology,Biology,"Ecology, Evolution, Behavior and Systematics | Plant Science",1,Author
57221340501,Funicheli B.O.,Universidade de São Paulo,Sao Paulo,Computer Science,Computer Science,Computer Science (all),1,Author
57221356732,Carpenedo G.A.,Universidade de Caxias do Sul,Caxias do Sul,Chemistry,Chemistry | Engineering,Chemical Engineering (miscellaneous) | Organic Chemistry,1,Author
57221362125,Baddini-Martinez J.,Universidade Federal de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Pulmonary and Respiratory Medicine,1,Author
57221369272,de Brito M.R.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Biology,Neurology (clinical) | Physiology | Cellular and Molecular Neuroscience | Physiology (medical) | Neurology,2,Author
57221381275,Garcia P.H.M.,Universidade de São Paulo,Sao Paulo,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Electrochemistry | Analytical Chemistry,2,Author
57221381785,da Silva Martins A.G.,Reserva Betary,Iporanga,Biology,Biology,Animal Science and Zoology,1,Author
57221383922,Kondo K.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Physiology (medical),1,Author
57221391810,Munin N.C.G.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology | Geosciences,Chemistry (all) | Chemical Engineering (all) | Agricultural and Biological Sciences (all) | Environmental Science (all),3,Author
57221393685,Osório D.A.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Engineering,Cell Biology | Instrumentation,2,Author
57221409587,Ochoa-Luna J.,Universidad Católica San Pablo,Arequipa,Tie: Computer Science | Mathematics and Statistics,Computer Science | Mathematics and Statistics,Computer Science (all) | Mathematics (all),1,Author
57221413534,Gonçalves M.,Universidade Federal do Parana,Curitiba,Philosophy and Humanities,Philosophy and Humanities,History,1,Author
57221414042,Dutra F.R.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry,Physical and Theoretical Chemistry,5,Author
57221433137,Silva M.d.O.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology,Analytical Chemistry | Food Science | Chemistry (miscellaneous) | Organic Chemistry,1,Author
57221436999,Cerdeira I.O.S.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Oceanography | Geology | Geochemistry and Petrology,1,Author
57221437050,Pejon T.M.M.,Universidade Federal de São Carlos,Sao Carlos,Medicine and Health,Medicine and Health,Surgery | Orthopedics and Sports Medicine,1,Author
57221437133,Silva F.A.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Geosciences | Undefined,Biology | Geosciences | Undefined,"Ecology, Evolution, Behavior and Systematics | Environmental Science (all) | Multidisciplinary",2,Author
57221438946,Friestino J.K.O.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Oncology | Radiology, Nuclear Medicine and Imaging | Cancer Research",1,Author
57221442964,Sales A.S.W.,CCTS,Sorocaba,Geosciences,Engineering | Geosciences,Materials Science (all) | Geochemistry and Petrology,1,Author
57221442993,Martelli R.A.M.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Dentistry (all),1,Author
57221445700,Zurita R.O.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering | Computer Science,"Atomic and Molecular Physics, and Optics | Electronic, Optical and Magnetic Materials | Instrumentation | Computer Science (all) | Space and Planetary Science | Control and Systems Engineering | Electrical and Electronic Engineering | Artificial Intelligence | Computer Science Applications | Statistical and Nonlinear Physics",11,Author
57221446102,Leal I.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Mathematics and Statistics,Computer Science | Mathematics and Statistics | Engineering,Computer Science (miscellaneous) | Mathematics (all) | Engineering (miscellaneous),1,Author
57221446397,Martins C.F.V.,Université Fédérale de Sergipe,Sao Cristovao,Geosciences,Geosciences,Environmental Science (miscellaneous) | Earth and Planetary Sciences (miscellaneous),1,Author
57221446922,Lemus M.N.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics,Statistics and Probability | Applied Mathematics,1,Author
57221452235,Raimundo J.Q.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",1,Author
57221452241,dos Santos M.F.C.,Research Center,Sao Paulo,Medicine and Health,Medicine and Health | Philosophy and Humanities,Otorhinolaryngology | Speech and Hearing | Language and Linguistics | Sensory Systems,2,Author
57221452301,dos Santos F.B.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering,Chemical Engineering (all) | Fuel Technology | Energy Engineering and Power Technology | Organic Chemistry,1,Author
57221452524,De Oliveira J.V.G.,Universidade Federal de Juiz de Fora,Juiz de Fora,Computer Science,Computer Science | Engineering,Computer Networks and Communications | Electrical and Electronic Engineering,1,Author
57221458619,De Bairros T.A.M.,Instituto Nacional de Telecomunicações,Santa Rita do Sapucai,Engineering,Engineering | Computer Science | Mathematics and Statistics,Automotive Engineering | Aerospace Engineering | Electrical and Electronic Engineering | Computer Networks and Communications | Applied Mathematics,3,Author
57221463166,Barreto L.C.,Universidade Federal de Alagoas,Maceio,Computer Science,Computer Science,Software,1,Author
57221468432,Rodrigues I.S.C.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering | Social Sciences,"Computer Networks and Communications | Electrical and Electronic Engineering | Communication | Modeling and Simulation | Computer Science Applications | Computer Science (all) | Materials Science (all) | Engineering (all) | Artificial Intelligence | Hardware and Architecture | Safety, Risk, Reliability and Quality",4,Author
57221482796,da Silva Neto V.J.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Social Sciences,Computer Science | Philosophy and Humanities | Social Sciences | Other/Unclassified | Economics and Business,Philosophy | Human-Computer Interaction | Artificial Intelligence | Human Factors and Ergonomics | Business and International Management | Education | Sociology and Political Science,2,Author
57221488348,Loeb L.,Faculdade São Leopoldo Mandic,Campinas,Tie: Biology | Medicine and Health,Biology | Medicine and Health,Parasitology | Microbiology (medical) | Infectious Diseases,1,Author
57221494356,Luz R.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Social Sciences,"Public Health, Environmental and Occupational Health | Medicine (miscellaneous) | Nutrition and Dietetics | Health Policy",2,Author
57221494631,Carvalho P.D.d.,Universidade Federal Rural do Rio de Janeiro,Seropedica,Social Sciences,Social Sciences,Sociology and Political Science,1,Author
57221496394,de Matos F.M.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry,Biology | Chemistry | Engineering,Food Science | Biotechnology | Analytical Chemistry | Catalysis | Biochemistry | Bioengineering | Applied Microbiology and Biotechnology | Agronomy and Crop Science | Chemistry (miscellaneous) | Organic Chemistry,8,Author
57221496735,Araújo de Lemos R.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Geosciences,Fuel Technology | Geotechnical Engineering and Engineering Geology,1,Author
57221497734,De Castro Lobo Dos Santos H.,Universidade Estadual de Campinas,Campinas,Computer Science,Economics and Business | Computer Science | Engineering | Social Sciences,"Management of Technology and Innovation | Artificial Intelligence | Computer Networks and Communications | Computer Science Applications | Safety, Risk, Reliability and Quality | Communication",2,Author
57221498813,Grando L.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,Computer Science Applications | Control and Systems Engineering | Information Systems | Aerospace Engineering | Artificial Intelligence | Software | Modeling and Simulation,2,Author
57221501178,Costa W.D.S.,Universidade Federal de Minas Gerais,Belo Horizonte,Mathematics and Statistics,Mathematics and Statistics,Algebra and Number Theory | Numerical Analysis | Geometry and Topology | Discrete Mathematics and Combinatorics,2,Author
57221501622,Fiscina L.F.G.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences,Geotechnical Engineering and Engineering Geology | Environmental Engineering | Civil and Structural Engineering | Building and Construction | Engineering (miscellaneous),2,Author
57221504859,Paez A.B.A.,Hospital SOBRAPAR – Crânio e Face,Campinas,Medicine and Health,Medicine and Health,Surgery | Otorhinolaryngology,1,Author
57221514444,Estercio D.C.L.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Physics,Physics | Engineering | Computer Science,Acoustics and Ultrasonics | Electrical and Electronic Engineering | Computer Science Applications,2,Author
57221520155,Lima G.G.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry,Engineering (miscellaneous) | Materials Science (miscellaneous) | Chemistry (miscellaneous),1,Author
57221530238,Nascimento T.,Universidade de Brasília,Brasília,Philosophy and Humanities,Philosophy and Humanities,Literature and Literary Theory,1,Author
57221530599,de Jesus Junior M.M.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry,Chemical Engineering (all) | Engineering (all),3,Author
57221530880,Sarmento-Pantoja A.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts,Education | Arts and Humanities (miscellaneous) | Social Sciences (miscellaneous) | Literature and Literary Theory | History and Philosophy of Science,7,Author
57221532970,Carrara A.P.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Civil and Structural Engineering | Mechanical Engineering,1,Author
57221534233,Malta R.B.,Université Fédérale de Sergipe,Sao Cristovao,Tie: Geosciences | Social Sciences,Geosciences | Social Sciences,"Geography, Planning and Development | Sociology and Political Science",1,Author
57221534372,Calderipe C.B.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Surgery | Oral Surgery | Pathology and Forensic Medicine | Radiology, Nuclear Medicine and Imaging | Dentistry (all) | Dentistry (miscellaneous)",2,Author
57221540362,de Andrade Neves M.V.,Universidade Federal de Mato Grosso,Cuiaba,Tie: Mathematics and Statistics | Other/Unclassified,Other/Unclassified | Mathematics and Statistics,Analysis | Algebra and Number Theory,1,Author
57221552670,de Oliveira A.N.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
57221564656,Mathad G.N.,National Pingtung University of Science and Technology,Pingtung,Tie: Biology | Chemistry,Chemistry | Engineering | Biology,Food Science,1,Author
57221567748,de Oliveira A.A.,Universidade Estadual de Campinas,Campinas,Tie: Physics | Social Sciences,Social Sciences | Physics,Education | Physics and Astronomy (all),1,Author
57221567776,Oliari V.B.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Mathematics and Statistics,Computational Mathematics | Applied Mathematics | Modeling and Simulation | Computational Theory and Mathematics,2,Author
57221570546,da Costa G.C.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Social Sciences,Linguistics and Language | Literature and Literary Theory | Education | Language and Linguistics,2,Author
57221570663,Rizzato J.S.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Epidemiology,1,Author
57221570676,Hafiz M.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Computer Science | Undefined,Information Systems | Education | Public Administration | Library and Information Sciences,1,Author
57221570734,Simioni N.D.G.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Oceanography | Aquatic Science | Water Science and Technology,1,Author
